uid,lang,domain,source,cluster,state,chars,band,cld3,langid,reader1,reader2,confirmed,both_confirmed,historical_v3,panel_text_match,source_file,source_record,text_sha256
4040,ne,read_speech_iv,indicvoices,S4259621900384202,Assam,143,100-199,ne,ne,Nepali,Nepali,true,true,npi_Deva,false,indicvoices_rows.json,row:nepali:1073,bb4dca476ef7f545c9bcdf46ad375cc17c8ea3795f1a2369bc3d9b7b4b6cab82
3232,ne,extempore,indicvoices,S4259003000311674,Assam,399,200-399,ne,ne,Nepali,,true,false,npi_Deva,false,indicvoices_rows.json,row:nepali:265,ef6563e5e9dc88a0461ad891676da45fb19e95e9a1a18ec2deff1d9a9537bcf6
6090,hi,conversation,indicvoices,S4259063900331131,Madhya Pradesh,102,100-199,hi,hi,Hindi,,true,false,hin_Deva,false,indicvoices_rows.json,row:hindi:1323,8a183d600aeb2f5e86f960fe85e53988cebe1658a17860af0a97b176e7e637d4
2225,ne,read_speech_fleurs,fleurs,f1975ne,,117,100-199,ne,ne,Nepali,,true,false,npi_Deva,false,fleurs_ne_transcripts.json,doc:946,a048a4ce0ce433b26315f2c9fd911e1da7523e174be49bc97b0865d8a27e453f
6579,ne,formal_written_sentence,wikipedia_sentence,w143714,,64,40-99,ne,ne,Nepali,,true,false,npi_Deva,false,wikipedia_ne_extracts.json,doc:610:sentence:4,905e664cc03532d0f2b667d33fcbf32dd2aef9fc1755b322c54bc51cb532db06
7235,hi,formal_written_sentence,wikipedia_sentence,w23772,,91,40-99,hi,hi,Hindi,Hindi,true,true,anp_Deva,false,wikipedia_hi_extracts.json,doc:30:sentence:1,914d2a519600fe2f9446779a5b9165790df4dc6b3a4c6e6b35e0396119bd4e4a
3696,ne,read_speech_iv,indicvoices,S4258002300311628,West Bengal,73,40-99,ne,ne,Nepali,,true,false,npi_Deva,false,indicvoices_rows.json,row:nepali:729,87ec73146e716f818e8431ebcf5f3655efffd11d2461bf8626e5dfe1090613d8
2483,hi,read_speech_fleurs,fleurs,f1553hi,,97,40-99,hi,hi,Hindi,,true,false,anp_Deva,false,fleurs_hi_transcripts.json,doc:173,bda5bfee94e3fe80065488d73f7895ca0a7514c673875691dfeb98d0822ce42b
6849,ne,formal_written_sentence,wikipedia_sentence,w148933,,145,100-199,ne,ne,Both or code-switched,,false,false,npi_Deva,false,wikipedia_ne_extracts.json,doc:639:sentence:3,1589ee48d524f095bc9a1bdd0f1c4c601dbf133787c247ce1ab0c1416ce16508
3247,ne,extempore,indicvoices,S4257862300306985,Assam,175,100-199,ne,ne,Nepali,,true,false,npi_Deva,false,indicvoices_rows.json,row:nepali:280,5d47998346acbefe0636c716f8085531b012c0e9bbefaceb160dd44d6d59541e
3562,ne,extempore,indicvoices,S4259055300302087,West Bengal,109,100-199,ne,ne,Nepali,,true,false,npi_Deva,false,indicvoices_rows.json,row:nepali:595,2d0cd21ce8edba78e8f29e9240a209ab3514c2de083e68c666d9fa0301625c7f
5320,hi,extempore,indicvoices,S4257388600386729,Bihar,143,100-199,hi,hi,Hindi,Hindi,true,true,hin_Deva,false,indicvoices_rows.json,row:hindi:553,3e82adce5f8b142b1f9a3a8f62638ceb5ef5622897cc8f8e1c654108f2b6e15d
7391,hi,formal_written_sentence,wikipedia_sentence,w900579,,107,100-199,hi,hi,Hindi,Hindi,true,true,hin_Deva,false,wikipedia_hi_extracts_b.json,doc:447:sentence:1,1061e0ae72039220073468097aadfdd9e84d80c5f1b0a4faed2ce889b2159040
7293,hi,formal_written_sentence,wikipedia_sentence,w1136526,,134,100-199,hi,hi,Both or code-switched,Both or code-switched,false,false,hin_Deva,false,wikipedia_hi_extracts.json,doc:454:sentence:0,97f55a0d811587307b1248960ee9c71144a503620863d2c8b9cbccc0ef1ca9e3
6651,ne,formal_written_sentence,wikipedia_sentence,w14492,,54,40-99,mr,ne,Nepali,,true,false,npi_Deva,false,wikipedia_ne_extracts.json,doc:51:sentence:5,0a78b38cd6f2fabbef351846532ab0704afca65257332331bddcd6e30903b9f1
1736,ne,read_speech_fleurs,fleurs,f1934ne,,116,100-199,ne,hi,Nepali,,true,false,npi_Deva,false,fleurs_ne_transcripts.json,doc:455,7a1f2f54942e3701afb84d94fb00f60bd5eb20dae07359ebba480854fe0f99d1
2571,hi,read_speech_fleurs,fleurs,f1747hi,,43,40-99,hi,hi,Hindi,,true,false,hin_Deva,false,fleurs_hi_transcripts.json,doc:260,43e222af27f54f90c23db3f1c3ff9550095f350153170b1f321ca0a89cbf71ca
3700,ne,read_speech_iv,indicvoices,S4259046100311619,Assam,126,100-199,ne,ne,Nepali,,true,false,npi_Deva,false,indicvoices_rows.json,row:nepali:733,2addca8f01020d15d5109925862d2beffc7793f3acffffa79e636f304af5e377
1173,hi,formal_written,wikipedia,w1273773,,660,400+,hi,hi,Hindi,,true,false,hin_Deva,false,wikipedia_hi_extracts.json,doc:493,4a79df590415a3a9260316947fac9d3c74beb22a5d65425501b1bcd5a0a192a2
5141,hi,extempore,indicvoices,S4259749800370702,Madhya Pradesh,122,100-199,hi,hi,Hindi,,true,false,anp_Deva,false,indicvoices_rows.json,row:hindi:374,3bd8c247c123d7f47dcda46b0ee773e5c4266e4c45da53f63db7720a95cf7b94
5388,hi,read_speech_iv,indicvoices,S4258399900376274,Uttar Pradesh,83,40-99,hi,hi,Hindi,Hindi,true,true,hin_Deva,false,indicvoices_rows.json,row:hindi:621,5b7b56dc94431cb2b65c623746f5b6af145e8809e9e71faa449a9768d8e3c2d4
315,ne,formal_written,wikipedia,w73840,,240,200-399,ne,ne,Nepali,,true,false,npi_Deva,false,wikipedia_ne_extracts.json,doc:319,8ae5a2176cedb509711557c16c3bbf581c2c58f257e039861dd500cfc90d3aed
3463,ne,read_speech_iv,indicvoices,S4258195300301881,Assam,116,100-199,ne,ne,Nepali,,true,false,anp_Deva,false,indicvoices_rows.json,row:nepali:496,449053be05f2d6188fae84aea4716ce35bcb385f7accc9a73641640f440dc03e
153,ne,formal_written,wikipedia,w29808,,340,200-399,ne,ne,Nepali,Nepali,true,true,npi_Deva,false,wikipedia_ne_extracts.json,doc:155,506641db60750ec5fe18e88e66f53c807d17ad1ae193b24a313bbd6195b514c6
7339,hi,formal_written_sentence,wikipedia_sentence,w794978,,62,40-99,hi,hi,Hindi,Hindi,true,true,anp_Deva,false,wikipedia_hi_extracts.json,doc:375:sentence:3,d6cd13e3d6dcbf8dcecb7f98b7d223309cb6fdf0d046d6fe61986e0af709442a
2921,hi,read_speech_fleurs,fleurs,f1957hi,,57,40-99,hi,hi,Hindi,Hindi,true,true,hin_Deva,false,fleurs_hi_transcripts.json,doc:610,5c9da07442302cad5ad121efaa4babe9d2513a35f4b2f4111719dc7ecd1033f1
5363,hi,extempore,indicvoices,S4257101600337884,Uttar Pradesh,117,100-199,hi,hi,Hindi,,true,false,hin_Deva,false,indicvoices_rows.json,row:hindi:596,ab902b14290a3e318a325d95d8aa3d23cc7dddb9173b46f35e0aa6ba31e5704e
238,ne,formal_written,wikipedia,w51044,,513,400+,ne,ne,Nepali,Nepali,true,true,npi_Deva,false,wikipedia_ne_extracts.json,doc:240,bb62253a38e4a08cd23b9b1b1f7f0409c78b9ebca89d0821797fc060ed49368d
4396,ne,conversation,indicvoices,S4257691600385392,West Bengal,115,100-199,ne,ne,Nepali,Nepali,true,true,npi_Deva,false,indicvoices_rows.json,row:nepali:1429,9e17ffe2ae78309b8ab932b92771e6a21df3ff2d3630ea7565ab5f29b45a39b0
4304,ne,read_speech_iv,indicvoices,S4258203800397254,West Bengal,93,40-99,ne,ne,Nepali,,true,false,npi_Deva,false,indicvoices_rows.json,row:nepali:1337,bae2c446189aa43de5aec8535515298db432aa2c4ba83e9f37f1712ff82949ad
6315,hi,conversation,indicvoices,S4259590900359156,Uttar Pradesh,125,100-199,hi,hi,Hindi,Hindi,true,true,bho_Deva,false,indicvoices_rows.json,row:hindi:1548,4da0d46c9ded037a837eaf8bf5fc421fbc6e4c3f1e5cc9909b9039667abb37ce
6778,ne,formal_written_sentence,wikipedia_sentence,w149244,,107,100-199,ne,ne,Nepali,,true,false,npi_Deva,false,wikipedia_ne_extracts.json,doc:642:sentence:3,7c48f92f4d2d526719719519143cf3c9f24354945e837c0fc20d331b370c87cd
4090,ne,read_speech_iv,indicvoices,S4258855900377376,Assam,43,40-99,ne,ne,Hindi,Hindi,false,false,anp_Deva,false,indicvoices_rows.json,row:nepali:1123,440251be8b1673beb91f6bde49a346d5aae4191bacc11e33bf53a58b171334f8
3900,ne,read_speech_iv,indicvoices,S4259723000368209,Assam,174,100-199,ne,ne,Nepali,,true,false,npi_Deva,false,indicvoices_rows.json,row:nepali:933,a0931ca85612bb4f4d0238ad914b8f2a92af892e86e4fc150511fd9994eb0e21
3043,ne,extempore,indicvoices,S4258100700382157,Assam,115,100-199,ne,ne,Nepali,,true,false,npi_Deva,false,indicvoices_rows.json,row:nepali:76,88c99ba4ca6b7e33473d652de2cca846ffb02eedddccdea243813925bf9ad32f
2490,hi,read_speech_fleurs,fleurs,f1581hi,,78,40-99,hi,hi,Hindi,Hindi,true,true,hin_Deva,false,fleurs_hi_transcripts.json,doc:180,a3905dbb00439092071f2ef86a7c9188b3abd04ff19156c71f7c9b4201cd1ccc
1625,ne,read_speech_fleurs,fleurs,f1862ne,,175,100-199,ne,ne,Nepali,,true,false,npi_Deva,false,fleurs_ne_transcripts.json,doc:345,0929e80e599b2d5406cc8eba85d76232548c3469b606d43e52aa8ffb6b7e6a7a
4804,hi,extempore,indicvoices,S4257499100353460,Bihar,128,100-199,hi,hi,Hindi,Hindi,true,true,hin_Deva,false,indicvoices_rows.json,row:hindi:37,431ece9d0939902d518b845c1232f4d528745b2f2a65aaf526008df66ce50e3f
2530,hi,read_speech_fleurs,fleurs,f1593hi,,109,100-199,hi,hi,Hindi,,true,false,hin_Deva,false,fleurs_hi_transcripts.json,doc:219,a5ebd4bd548b7454fb0a8f9ab8084a917d91c2a1f8402e49bbdbcd14854fe0ae
3176,ne,extempore,indicvoices,S4257006100302166,Assam,196,100-199,ne,ne,Nepali,Nepali,true,true,npi_Deva,false,indicvoices_rows.json,row:nepali:209,6c71697be7139cffa62989ec0df04d4d72e884a8d52bae7d29ddddbeb5318602
1942,ne,read_speech_fleurs,fleurs,f1885ne,,74,40-99,ne,ne,Both or code-switched,,false,false,npi_Deva,false,fleurs_ne_transcripts.json,doc:662,e5bfb2e8a70ea9cdc9494192fc772287a6963ca0017f84ef3fcd10de338269a3
4859,hi,conversation,indicvoices,S4256675200324196,Madhya Pradesh,311,200-399,hi,hi,Hindi,Hindi,true,true,hin_Deva,false,indicvoices_rows.json,row:hindi:92,8c50b6a556771bfa7234cecb87e8bb63d666f28238aa4f36d79b6ff6d19a5880
3798,ne,extempore,indicvoices,S4257884500355846,West Bengal,129,100-199,ne,ne,Nepali,,true,false,npi_Deva,false,indicvoices_rows.json,row:nepali:831,cb455edfa0ada9316691da3066947ee1c1ca3c07762a73879c2dd1e3f4f983f0
1162,hi,formal_written,wikipedia,w1238219,,812,400+,hi,hi,Hindi,,true,false,hin_Deva,false,wikipedia_hi_extracts.json,doc:482,81ab7496105c2f56664d12814594b4497c5bde28593178e889048717a6ef38a2
4335,ne,read_speech_iv,indicvoices,S4259311100344379,West Bengal,77,40-99,ne,ne,Nepali,,true,false,npi_Deva,false,indicvoices_rows.json,row:nepali:1368,5828217854b31f2e99d2b0a5c027cac8d04a4ba68dedc6a89d9d04c85f8816fd
5292,hi,extempore,indicvoices,S4259306700361366,Bihar,116,100-199,hi,hi,Hindi,,true,false,hin_Deva,false,indicvoices_rows.json,row:hindi:525,10b6fb3ed4c10fb79827affd0b6aa11d9ece907068e78197de4dc525e0f21610
